id,character,actions,title,link,characters,text,char_length,word_length
217,donkey,0,the fox and the mask,http://mythfolklore.net/aesopica/oxford/550.htm,"['fox', 'mask']","A fox happened to find a mask used for performing tragedies and, after turning it this way and that several times, she remarked, 'So full of beauty, so lacking in brains!' This is a saying for people to whom Fortune has granted honour and glory, while depriving them of common sense.",283.0,59.0
217,lion,0,the monkey and the butcher,http://mythfolklore.net/aesopica/oxford/551.htm,"['monkey', 'butcher']","A man noticed a monkey hanging in the butcher's shop amidst the other merchandise and foods for sale, and he asked what the monkey tasted like. 'Well,' joked the butcher, 'its taste is a perfect match for its face!' I think the butcher's remark is more funny than true; I have often met with beautiful people who actually turned out to be complete scoundrels, while having known some ugly people who were truly excellent individuals.",433.0,87.0
217,hunting,0,the snake and the thorn bush,http://mythfolklore.net/aesopica/oxford/552.htm,"['snake', 'thorn', 'bush']","There was a grapevine next to a river, and a thorn bush had been planted as a fence around the vine. When the river rose, the thorn bush was swept away by the water, and a snake who had entwined himself in the thorns was also carried away. When someone saw the snake riding on the thorn bush, he said, 'A wicked ship, and worthy of its sailor!' The story shows that a wicked person deservedly comes to a bad end by keeping company with other wicked people.",456.0,100.0
218,donkey,0,the donkey and the thorns,http://mythfolklore.net/aesopica/oxford/553.htm,"['donkey', 'thorns']","A donkey was eating the spiny leaves of a thorn bush when a fox happened to see him. The fox crept up and said, 'Hey you, how can you chew and swallow such tough food with your flabby, flapping tongue?' ",203.0,46.0
218,ox,0,the snail and the mirror,http://mythfolklore.net/aesopica/oxford/554.htm,"['snail', 'mirror']","A snail found a mirror and when she saw how brightly he shone, she fell in love with him. She quickly climbed up onto the mirror's round surface and began to lick him. The snail clearly was no good for the mirror and only besmirched his lustrous radiance with filth and slime. A monkey then found the mirror after it had been dirtied by the snail, and remarked, 'That's what happens when you let someone like that walk all over you!' For women who marry worthless fools.",470.0,98.0
219,bull,0,aesop and his lamp,http://mythfolklore.net/aesopica/oxford/555.htm,"['aesop', 'lamp']","Once when Aesop happened to be the only slave in his master's household, he was ordered to prepare dinner earlier than usual. He thus had to visit a few houses looking for fire, until at last he found a place where he could light his lamp. Since his search had taken him out of his way along a winding path, he decided to shorten his journey on the way back and go straight through the forum. There amidst the crowds a talkative fellow shouted at him, 'Aesop, what's with the lamp in the middle of the day?' 'I'm just looking to see if I can find a real man,' said Aesop, as he quickly made his way back home. If that public nuisance had bothered to give this any thought, he would immediately have understood that as far as old Aesop was concerned, he was not a man at all, but only a pest who was bothering someone who had better things to do. ",846.0,186.0
219,calf,0,aesop and the writer,http://mythfolklore.net/aesopica/oxford/556.htm,"['aesop', 'writer']","A man had read to Aesop selections from a badly written work in which he stupidly boasted at length about what a great writer he was. The man wanted to know what Aesop thought, so the writer said to him, 'Surely you do not think I have too high an opinion of myself? My confidence in my own genius is not misplaced, is it?' 'Not at all,' said Aesop, who was utterly exhausted by the writer's wretched book. 'I think it is a very good idea for you to praise yourself, given that no one else is ever likely to do so!' ",516.0,118.0
220,dolphins,0,aesop and the shipbuilders,http://mythfolklore.net/aesopica/oxford/557.htm,"['aesop', 'shipbuilders']","Aesop the storyteller had nothing in particular to do, so he strolled into the workshop of some shipbuilders. The workers began to taunt Aesop, provoking him to speak, so Aesop replied with this old story. 'Once upon a time,' said Aesop, 'there was only Chaos and Water. God then wanted to make a new element emerge, Gaia, the Earth. So he ordered the Earth to swallow the sea in three gulps. Earth did as she was ordered: the first gulp caused the mountains to appear, and the second gulp caused the plains to be revealed. And if she decides to take a third gulp,' said Aesop, 'that will be the end of all you shipbuilders and your entire profession!' This story shows that people are asking for trouble if they make fun of someone who is better than they are.",761.0,162.0
220,whales,0,the woman and her drunken husband,http://mythfolklore.net/aesopica/oxford/558.htm,"['woman', 'drunken', 'husband']","There was a woman whose husband was always drunk, so she came up with a plan to cure him of his drinking problem. After he had passed out one night and was sleeping the sleep of the dead, she picked him up and carried him on her shoulders to the common cemetery. Then she put him down on the ground and left him there. She waited until he had time to sober up, then she went and knocked at the entrance to the cemetery. Her husband shouted, 'Who's there?' She answered, 'I am the one who brings food to the dead.' Her husband shouted back, 'I don't want anything to eat, but bring me something to drink, my good man! It pains me to hear you speaking of food but saying nothing about a drink!' The woman then beat her breast and exclaimed, 'Woe is me! My ingenuity has not accomplished anything! O my husband, you have not simply failed to learn your lesson: you are actually even worse than before. Your problem has turned out to be permanent!' This fable shows that people should not regularly engage in bad behaviour because at a certain point the habit will impose itself permanently, even if they do not want that to happen.",1128.0,244.0
221,ram,0,"the man, the pig and the miracle",http://mythfolklore.net/aesopica/oxford/559.htm,"['man', 'pig', 'miracle']","In Athens, there was a man who had taken out a loan and was now being asked by the creditor to pay back the money. At first he asked the creditor to give him an extension, since he said he couldn't manage to find the cash. But he could not get the creditor to agree, so he brought the only pig that he had, a sow, and put it up for sale as the creditor was looking on. A buyer approached and asked if the sow was a good breeder. The man replied that she was indeed; in fact, her litters were miraculous: for the Mysteries she gave birth only to female piglets, while for the Panathenaea Festival she gave birth only to males. When the buyer was dumbfounded by this story, the creditor added, 'That's nothing! For the Festival of Dionysus, she gives birth to baby goats.' This story shows that when it serves their purposes, people commonly do not hesitate to swear to the most incredible fabrications.",901.0,193.0
221,wolf,0,the arab and his camel,http://mythfolklore.net/aesopica/oxford/560.htm,"['arab', 'camel']","An Arab loaded up his camel and then asked whether he preferred to take the uphill path or the downhill path. With a burst of inspiration, the camel replied, 'So the level road is blocked, is it?' ",197.0,43.0
222,fox,0,the man and the statue of hermes,http://mythfolklore.net/aesopica/oxford/561.htm,"['man', 'statue', 'hermes']","A man fashioned a Hermes out of wood and carried it to the market to put it up for sale but no customers approached him. In order to attract some buyers the man began to shout that he was selling a wish-fulfilling god who brought profit to its owner. 'Hey you,' someone said, 'why are you putting such a thing up for sale, instead of enjoying its benefits yourself?' The man answered, 'I am in need of some immediate benefits, but this god happens to take his time when distributing profits!' This fable suits a man who is so greedy for gain that he doesn't even have respect for the gods.",589.0,126.0
222,lion,0,hermes and the statues,http://mythfolklore.net/aesopica/oxford/562.htm,"['hermes', 'statues']","Hermes wanted to know how much people valued him, so he assumed a human form and went into a sculptor's workshop. He saw there a statue of Zeus and he asked how much it cost. The man said that it cost a drachma. Hermes smiled, and asked how much the statue of Hera would be. The man named a still higher price. When Hermes saw a statue of himself, he expected that he would be reckoned at an even higher price, since he delivered the messages of the gods and brought profit to mankind. But when he asked how much the statue of Hermes would cost, the sculptor replied, 'If you buy those other two, I'll throw this one in for free!' This fable can be used for a conceited man who is not esteemed in any way by other people.",721.0,159.0
222,cage,0,"hermes, the sculptor and his dream",http://mythfolklore.net/aesopica/oxford/563.htm,"['hermes', 'sculptor', 'dream']","A sculptor was selling a white marble statue of Hermes which two men wanted to buy: one of them, whose son had just died, wanted it for the tombstone, while the other was a craftsman who wanted to consecrate the statue to the god himself. It was getting late, and the sculptor had not yet sold the statue. He agreed that he would show the statue again to the men when they came back the next morning. In his sleep, the sculptor saw Hermes himself standing at the Gate of Dreams. The god spoke to him and said, 'Well, my fate hangs in the balance: it is up to you whether I will become a dead man or a god!' ",607.0,135.0
223,fly,0,hermes and the dog,http://mythfolklore.net/aesopica/oxford/564.htm,"['hermes', 'dog']","There was a four-cornered statue of Hermes by the side of the road, with a heap of stones piled at its base. A dog approached the statue and said to it, 'To begin with, Hermes, I salute you! And now I am going to anoint you, since I cannot let a god go by without anointing him, much less a god of the athletes.' Hermes said to the dog, 'If you can just leave the oil alone and not pee on me, I shall be grateful enough; you do not need to honour me in any other way!' ",469.0,114.0
223,mule,0,the camel in the river,http://mythfolklore.net/aesopica/oxford/565.htm,"['camel', 'river']","As the humpbacked camel was crossing a swift-flowing river, she relieved herself. Then, when she saw her excrement floating out in front of her, the camel remarked, 'Oh, this is a bad business indeed: the thing that should have stayed behind has now moved up to the front!' ",274.0,57.0
224,gnat,0,the dog and the reeds,http://mythfolklore.net/aesopica/oxford/566.htm,"['dog', 'reeds']","Against evil associates and the like. There was a dog who wanted to do his business right on top of a clump of bulrushes but one of the reeds poked the dog's behind. The dog backed off and began to bark at the reeds. The reed said, 'I would rather have you bark at me from a distance than have you dirty me up close!' ",318.0,73.0
224,camel,0,the king’s son and his guts,http://mythfolklore.net/aesopica/oxford/567.htm,"['king', 'son', 'guts']","Xanthus, Aesop's master, said to him, 'Can you tell me why we sometimes look at our own shit after we go to the bathroom?' Aesop replied, 'A long time ago the son of a king indulged in all kinds of luxurious foods. As a result, he spent a lot of time in the bathroom. And once he spent such a long time sitting there that he forgot what he was doing and crapped his own guts out. Ever since, anyone taking a crap bends over to make sure he hasn't done the same thing. But you don't have to worry about that, since you don't have any guts to begin with!' ",554.0,131.0
225,bulls,0,zeus and the donkeys,http://mythfolklore.net/aesopica/oxford/568.htm,"['zeus', 'donkeys']","The donkeys were tired of being burdened with burdens and labouring all the days of their lives, so they sent ambassadors to Zeus, asking him to release them from their toil. Zeus, wanting to show them that they had asked for something impossible, said that their suffering would come to an end on the day when they pissed a river. The donkeys took him seriously and to this day whenever donkeys see where another donkey has pissed, they come to a halt and piss in the same place. The fable shows that a person cannot escape his allotted fate.",543.0,109.0
225,wagon,0,jupiter and the dogs,http://mythfolklore.net/aesopica/oxford/569.htm,"['jupiter', 'dogs']","Once upon a time, the dogs sent ambassadors to Jupiter to ask him to improve the conditions of their life and to save them from being mistreated by people who fed them nothing but bread that was full of bran, compelling them to satisfy their hunger with unspeakable filth. The ambassadors set out on their mission but were hardly swift of foot: instead they sniffed for food in heaps of manure and did not even come when called. With considerable difficulty Mercury found them at last and dragged them into heaven. The dogs were wild with excitement but when they glimpsed the face of mighty Jupiter, they were stricken with fear and covered the floors of the palace with shit. They were chased out with clubs and went outside, but Jupiter would not let them depart. Meanwhile, the dogs back home were surprised when their ambassadors did not return. After a while they concluded that the mission must have ended in an embarrassing failure, so the dogs ordered that other ambassadors be appointed in their place. Eventually they learned the full story of their predecessors' shitty performance, and they were afraid that something similar might happen once again, so this time they stuffed the dogs' behinds full of perfume. The ambassadors received their orders and were sent on their journey; as soon as they requested an audience in heaven, it was granted. The supreme father of the gods took his seat and as he rattled his thunderbolt, the universe quaked. The dogs were startled by the sudden upheaval and promptly pooped, their shit now mixed with perfume. The gods all demanded that the dogs pay for this outrage so Jupiter issued the following decree before punishing the dogs: 'A king cannot refuse ambassadors leave to depart, and it is hard to decide on a penalty that suits their behaviour, but their insolent prank cannot go unrewarded: accordingly, I will not prevent their departure, but I condemn them to a starvation diet, so that they will be able to keep control of their bowels. Meanwhile, those dogs who twice appointed such incontinent incompetents as their ambassadors will forever be humiliated by mankind.' As a result, dogs of this later age are still on the look-out for their ambassadors, so whenever a strange dog crosses their path, they take a whiff of his behind. ",2296.0,436.0
226,flea,0,the man and his ill-tempered wife,http://mythfolklore.net/aesopica/oxford/570.htm,"['man', 'ill-tempered', 'wife']","A man had a wife who was hostile towards all the members of their household. He wondered if she treated the members of her father's household the same way, so he found a plausible excuse to send her away to her father's house. When she returned a few days later, he asked her how she had been received. His wife replied, 'The cowherds and the shepherds gave me dirty looks!' The husband then remarked, 'My wife, if you have hostile relations with those men who drive their flocks out at dawn and don't come back until late in the evening, then what kind of treatment can you expect from people who must spend the entire day in your company?' The fable shows that great things can be detected in small things, and invisible things can be seen in what is visible.",761.0,159.0
226,ox,0,aesop and the bitch,http://mythfolklore.net/aesopica/oxford/571.htm,"['aesop', 'bitch']","It was evening, and Aesop was on his way home from a dinner when a drunken bitch made so bold as to start barking at him. Aesop then said to her, 'Bitch, bitch, if you had any intelligence at all, you would trade in that wicked tongue of yours and buy some wheat instead!' ",273.0,62.0
227,sailors,0,the old woman and the wine jar,http://mythfolklore.net/aesopica/oxford/572.htm,"['woman', 'wine', 'jar']","An old woman saw a wine jar that had been drained empty, but the lees of the exquisite wine still sent forth a pleasant odour from the noble vessel. The woman greedily imbibed the smell, deeply inhaling through both nostrils, and said, 'Oh sweet spirits, I do declare, how excellent you must once have been to have left behind such fine remains!' People who know me will be able to say what this fable is about.",411.0,86.0
227,stones,0,venus and the hen,http://mythfolklore.net/aesopica/oxford/573.htm,"['venus', 'hen']","When Juno boasted of her chastity, Venus didn't want to quarrel with her so she did not dispute what Juno said, but in order to show that no other woman was as chaste as Juno she reportedly asked some questions of a hen. 'So,' Venus said to the hen, 'could you please tell me how much food it would take to satisfy you?' The hen answered, 'Whatever you give me will be enough, as long as you let me use my feet to scratch for something more.' 'What about a peck of wheat: would that be enough to keep you from scratching?' 'Oh my, that is more than enough food, of course, but please let me go on scratching.' Venus asked, 'Then what do you want to completely give up scratching?' At that point the hen finally confessed her natural-born weakness and said, 'Even if I had access to a whole barn full of grain, I would still just keep on scratching.' Juno is said to have laughed at Venus's joke, because by means of that hen the goddess had made an indictment of women in general. ",981.0,218.0
228,dog,0,"the man, his wife and the boy outside",http://mythfolklore.net/aesopica/oxford/574.htm,"['man', 'wife', 'boy', 'outside']","There was a boy singing sweet serenades in the middle of the night. A woman heard him and got up from bed to peep out the window at him. When she saw the boy, who looked very beautiful in the shining moonlight, she left her husband asleep and went downstairs and out the door. She then met the boy in the street and satisfied herself completely. All of a sudden her husband woke up and wanted to find out where his wife had gone. Not finding her inside the house, he didn't just stand there gaping but instead followed her outside and said, 'It's alright. Go ahead and persuade the boy to sleep in our house.' So he took the boy and brought him inside. He didn't have any trouble after that, and joined in whenever the two of them wanted to do something. That's the story, and the message of the fable is that it is a bad thing to just stand there gaping like a fool when you can manage to enjoy yourself.",905.0,196.0
228,lion,0,the mother and her foolish daughter,http://mythfolklore.net/aesopica/oxford/575.htm,"['mother', 'foolish', 'daughter']","A woman had a daughter who was a fool. She implored all the gods to put some sense into her, and the girl often heard her mother praying in this way. Then one day they went to their country farm. The girl left her mother and wandered into the fields. When she saw a man forcing himself on a donkey, she asked, 'What are you doing?' The man said, 'I'm putting some sense into her.' The foolish girl remembered her mother's prayers and said, 'Put some sense into me too!' The man refused to screw her because, as he said, 'There is nothing more ungrateful than a woman.' The girl said, 'Don't worry on that account, sir! My mother will be very grateful to you and will pay you whatever you want, since she is always praying for me to get some sense.' So the man deflowered her. The girl was overjoyed and ran to tell her mother the good news. 'Mother, mother,' she said, 'I've got some sense now!' The mother exclaimed, 'The gods have answered my prayers!' The daughter replied, 'Indeed they have, mother!' The mother then asked, 'And how did you get some sense, my child?' The foolish girl explained, 'It was a long, red, sinewy thing running in and out that put some sense into me.' When the mother heard her daughter's explanation, she said, 'My child, you have lost what sense you had to being with!' ",1303.0,302.0
229,shepherd,0,the man and the old woman,http://mythfolklore.net/aesopica/oxford/576.htm,"['man', 'woman']","A young man was walking along on a blazing hot day when he met an old woman who was going the same way. Seeing that she was dreadfully exhausted from the heat of the day and the demands of the journey, he felt sorry for her weakness and when the woman simply didn't have the strength to go any further, he picked her up off the ground and carried her on his shoulders. While he was carrying her this way, the young man was so strongly aroused by shameful thoughts that he had an erection. Spurred by wanton lust and hot desire, he immediately put the old woman down on the ground and had sex with her. Being simple-minded, the woman asked him, 'What are you doing to me?' He answered, 'You are too heavy to carry, so I've decided to carve off some of your flesh.' The man satisfied himself and then picked the woman up off the ground again and set her on his shoulders. After he had gone some way down the road, the old woman said to him, 'If I am still too heavy a burden for you, you can put me down again and carve off some more of me!' This fable shows that some people, when satisfying their own personal desires, pretend as if the thing was done without their knowledge, giving the impression that it is not actually a matter of desire, but rather some practical necessity.",1279.0,273.0
229,lion,0,the widow and her lover,http://mythfolklore.net/aesopica/oxford/577.htm,"['widow', 'lover']","A woman had lost her beloved husband of many years and had laid his body in the ground. It was impossible to tear her away from his grave, and she filled her days with weeping. Everyone repeated glowingly that this woman was an example of a truly faithful wife. Meanwhile, some men who had pillaged the temple of Jupiter were condemned to death for their crime against the god. After they had been crucified, soldiers were stationed by the crosses so that the families of the executed criminals could not recover their bodies. This all took place next to the tomb where the woman had secluded herself. One of the guards happened to be thirsty and asked the woman's maidservant to bring him some water in the middle of the night. As it happened, the maid had been helping her mistress prepare for bed, as the widow had maintained her vigil long into the night and was still sitting up by the light of the lamp. The door was open just a crack and when the soldier peeped inside, he saw a woman of exceptional beauty. He was immediately enthralled and inflamed with lust, and an irresistible desire began gradually to well up inside him. His crafty ingenuity found a thousand reasons to see the widow again and again. Acquiescing to this regular daily contact, the widow slowly but surely became more and more inclined towards her guest, and soon an even closer bond united her heart to his. While the guard was spending his nights in the widow's embrace, one of the corpses was spirited away from the cross. The soldier was upset and told the woman what had happened. That exemplary woman said, 'Don't worry!' and with these words, she handed over her husband's corpse to be nailed to the cross, so that the soldier would not be punished for dereliction of duty. That is how debauchery besieges a bastion of fair repute.",1818.0,360.0
230,hunter,0,the plowman and the widow,http://mythfolklore.net/aesopica/oxford/578.htm,"['plowman', 'widow']","A woman had buried her husband and was sitting beside his tomb, weeping in uncontrollable grief. A man who was plowing nearby saw the woman and wanted to make love to her. He left his oxen yoked to the plow and approached the woman, pretending to weep. She stopped crying and asked him, 'Why are you weeping?' The man answered, 'I have buried my wife, a wise and good woman. When I weep, I lighten my grief.' The woman said, 'I too have lost my husband, and he also was a very good man. When I weep, I lighten the burden of my grief, just as you do.' The man then said to her, 'If we have both suffered the same fate and misfortune, why don't we get to know each other better? I will love you as I loved her, and you will love me as you loved your husband.' By talking in this manner, he managed to win the woman over. When they were busy making love, someone unyoked the man's oxen and drove them away. When the man realized what had happened and could not find his oxen anywhere, he began to wail as if his very heart were breaking. The woman asked, 'Why are you crying?' The man said, 'Woman, now I really have a reason to weep!' ",1133.0,266.0
230,lion,0,the bald horseman,http://mythfolklore.net/aesopica/oxford/579.htm,"['bald', 'horseman']","There was a bald horseman who used to attach a wig to his head, wearing other people's hair on his own bald pate. One day he came to Mars Field, making a great show of himself in his splendid armour. He then began to turn his horse in manoeuvres, easily guiding him with the bridle. At that very moment, the blasts of the North Wind blew against him and made his head a source of laughter for all of the on-lookers: the wig was torn aside, revealing the gleam of his bald head, which was an entirely different colour from the hair that had been there before. But the fellow was quick-witted, and when he saw that he was being laughed at by thousands of people, he ingeniously deflected this public derision by making a joke. 'It's no surprise that the wig that was put there ran away,' he said, 'since my natural born hair already deserted me once before!' ",857.0,181.0
231,dogs,0,diogenes and the bald man,http://mythfolklore.net/aesopica/oxford/580.htm,"['diogenes', 'bald', 'man']","A bald man insulted Diogenes the Cynic and Diogenes replied, 'Far be it from me to make insults! But I do want to compliment your hair for having abandoned such a worthless head.' ",180.0,37.0
231,lion,0,the bald men and the comb,http://mythfolklore.net/aesopica/oxford/581.htm,"['bald', 'men', 'comb']","A bald man happened to find a comb lying in the street. Another man who also had no hair on his head accosted him and said, 'Hey, you must share whatever you've found!' The first man showed him the loot and said, 'The will of the gods is on our side, but fate must have a grudge against us: as the saying goes, we've found lumps of coal, not gold!' This complaint suits a man whose high hopes have played him false.",415.0,97.0
231,skin,0,the bald man and the fly,http://mythfolklore.net/aesopica/oxford/582.htm,"['bald', 'man', 'fly']","A bald man was bitten on the head by a fly and when he tried to swat the fly he gave himself a serious slap on the head. Then the fly laughed at the man and said, 'You wanted to avenge the sting of a tiny little insect by committing murder: what are you going to do to yourself now that you have added insult to your injury?' The man replied, 'I can easily forgive myself since I know that I did not try to hurt myself on purpose. As for you, you worthless creature, spawn of a loathsome race of insects who delight in drinking human blood, I would be glad to get rid of you even if it required an even greater inconvenience to myself!' This shows that a person who commits an accidental crime should be pardoned, while the person who injures someone else on purpose should, in my opinion, be punished as fully as possible.",823.0,176.0
232,wolf,0,the bald man and the gardener,http://mythfolklore.net/aesopica/oxford/583.htm,"['bald', 'man', 'gardener']","A bald man asked his neighbour, a gardener, to give him some of his pumpkins. The gardener laughed at him and said, 'Go away, baldy, go away! I'm not giving any of my pumpkins to riffraff like you. Damn you and your baldness, in winter and summer -- I hope flies and bugs land all over your bald head and bite you and drink your blood and poop on your head!' The bald man got angry and drew his sword. He seized the gardener by the hair, intending to kill him, but the gardener grabbed one of his pumpkins and hit the bald man on the head. In the end, the bald man was too strong for him and he cut off the gardener's head. For people who do not offer to share their goods when asked, and instead offer only rude words and rebukes.",731.0,166.0
232,dog,0,the bald man and his two mistresses,http://mythfolklore.net/aesopica/oxford/584.htm,"['bald', 'man', 'mistresses']","There are all kinds of stories showing us how women habitually strip a man of his possessions, regardless of whether they are in love with him or he with them. There was a woman who had a middle-aged man as her lover and although she was no spring chicken herself, she concealed her age with exquisite grace. There was also a beautiful young girl who had caught the man's fancy. Both women wanted to seem a suitable partner for him, so they began plucking out his hair in turn. The man imagined that his looks were being improved by their attentions but in the end he went bald, since the young girl plucked out every one of his gray hairs, while the older woman plucked out all the black ones. ",695.0,141.0
232,pursuit,0,the patient and his symptoms,http://mythfolklore.net/aesopica/oxford/585.htm,"['patient', 'symptoms']","The doctor asked his patient, 'How are you feeling?' The patient said, 'Woe is me! I'm shivering all over, which has me very worried.' The doctor assured the patient that this was actually a good sign. The next time the doctor asked the patient how he was doing, the man replied, 'I feel awful: I'm suffering from a high fever which has me confined to bed.' Again the doctor said that this was a positive symptom. Finally a member of the man's family asked, 'How are you doing, my dear brother? I hope you get well soon!' The man replied, 'I'm dying of positive symptoms!' The fable shows when people want to console someone who is suffering, they usually encourage him by saying things that are not true.",705.0,159.0
233,bull,0,the doctor at the funeral,http://mythfolklore.net/aesopica/oxford/586.htm,"['doctor', 'funeral']","As a doctor was following the funeral cortege of one of his relatives, he remarked to the mourners in the procession that the man would not have died if he had stopped drinking wine and used an enema. Someone in the crowd then said to the doctor, 'Hey! This is hardly the time to offer such advice, when it can't do him any good. You should have given him the advice when he still could have used it!' The fable shows that friends should offer their help when there is need of it, and not play the wise man after the fact.",522.0,113.0
233,goats,0,the doctor and his dead patient,http://mythfolklore.net/aesopica/oxford/587.htm,"['doctor', 'dead', 'patient']","There was once a doctor who knew nothing about medicine. So when everyone was telling a certain sick man, 'Don't give up, you will get well; your illness is the sort that lasts for a while, but then you will feel better,' this doctor marched in and declared, 'I'm not going to play games with you or tell you lies: you need to take care of all your affairs because you are going to die. You cannot expect to live past tomorrow.' Having said this, the doctor did not even bother to come back again. After a while the patient recovered from his illness and ventured out of doors, although he was still quite pale and not yet steady on his feet. When the doctor ran into the patient, he greeted him, and asked him how all the people down in Hades were doing. The patient said, 'They are taking it easy, drinking the waters of Lethe. But Persephone and the mighty god Pluto were just now threatening terrible things against all the doctors, since they keep the sick people from dying. Every single doctor was denounced, and they were ready to put you at the top of the list. This scared me, so I immediately stepped forward and grasped their royal sceptres as I solemnly swore that since you are not really a doctor at all, the accusation was ridiculous!' ",1252.0,265.0
234,horse,0,the cobbler and the king,http://mythfolklore.net/aesopica/oxford/588.htm,"['cobbler', 'king']","An untalented cobbler had gone completely broke, so he set up shop as a doctor in a town where no one knew him. By marketing an 'antidote' with a fictitious name and making all sorts of extravagant claims, the cobbler gained a wide reputation. When the king of the city had grave need of a doctor, he decided to put this man to the test: he called for a goblet, filled it with water and pretended to mix the doctor's antidote together with a fatal poison. The king then ordered the doctor to drink the mixture, offering him a reward if he would do so. The prospect of death scared the cobbler into confessing that he had no knowledge of medicine whatsoever and that he had in fact acquired his fame only thanks to universal gullibility. The king then assembled the people and said to them, 'Are you completely out of your minds? You willingly trusted this man in matters of life and death when he could not even be trusted in matters of boots and shoes!' I would say this story is well suited to situations in which swindlers take advantage of other people's foolishness.",1071.0,215.0
234,goats,0,the old woman and her doctor,http://mythfolklore.net/aesopica/oxford/589.htm,"['woman', 'doctor']","An old woman suffering from an eye ailment summoned a doctor who charged a certain fee. She told him that if he cured her, she would pay him the specified fee, but if he didn't cure her, she wouldn't pay him anything. The doctor began the cure, visiting the woman every day. He would smear an ointment on her eyes, and while the ointment prevented her from seeing, he would take some object from her house and carry it away. He did the same thing day after day. The woman saw that her property was being diminished with each passing day and by the time she was cured, all her household goods were gone. The doctor asked her for the agreed upon fee, since she was now able to see clearly, and he summoned witnesses to their agreement. The woman protested, 'I can't see a thing! Even when my eyes were ailing, I was able to see the many things which I had in my home. Now, when you claim I am cured, I can't see any of them!' The fable shows that by their own actions, wicked people can unwittingly serve as witnesses against themselves in a court of law.",1053.0,232.0
235,lion,0,pompey and his soldier,http://mythfolklore.net/aesopica/oxford/590.htm,"['pompey', 'soldier']","One of Pompey's soldiers was a big, strapping fellow, but he spoke with a falsetto and swung his hips like a lady, which made everyone think he was a fairy. One night he laid an ambush for Pompey's baggage cart, and by leading the mules astray he made off with a great deal of silver and gold and clothing. The story of what the soldier had done quickly spread throughout the camp. Charges were brought and the man was taken off to headquarters where General Pompey asked him, 'What do you have to say for yourself? Were you in fact the man who robbed me, comrade?' The soldier immediately spit into his left hand and then shook the spittle off his fingers as he pronounced the following oath: 'Commander, may my eyeballs dribble out of their sockets just like this spittle if I so much as saw or touched anything that belongs to you.' Pompey, being an unsuspecting sort of person, simply could not believe that this soldier would have had the courage to commit such a crime, and he ordered him to be taken away as a disgrace to the regiment. A short time later, an enemy soldier challenged one of our Roman soldiers to a fight, absolutely confident that he would win. All the Roman soldiers feared for their lives, and the chief officers were muttering about what to do. Then the soldier who looked like a fairy but who had the strength of Mars himself, approached one of the officers seated on the raised platform and said in his quavering voice, 'May I?' Pompey was outraged at this appalling state of affairs and ordered the man to be thrown out, but one of Pompey's old friends spoke to him and said, 'I for one think it is better to put this man to the test, since he is entirely dispensable. That would be better than risking a powerful warrior, whose unfortunate loss would be used as proof of your recklessness.' Pompey agreed and allowed the soldier to accept the challenge. As the army watched in amazement, he cut his opponent's head off faster than you can say 'thwack.' Pompey then said to him, 'Soldier, I gladly award you the victor's crown, since you have avenged the honour of the Roman forces -- but may my eyeballs dribble out of their sockets (and Pompey also repeated the filthy gesture which the soldier had used when he had sworn his oath) if you are not the man who stole my baggage cart the other night!' ",2331.0,479.0
235,rooster,0,the prince,http://mythfolklore.net/aesopica/oxford/591.htm,['prince'],"When a fatuous person gets carried away by the slightest breeze of fame and acquires an overly high estimation of his own worth, his ridiculous vanity soon makes him a laughing-stock. There was a flute player named Prince who was more or less well-known, since he provided the musical accompaniment for Bathyllus the dancer. At one of their shows, I don't remember precisely which one, the stage machinery unexpectedly swung around and Prince tumbled down onto the stage. He broke his left leg and fell flat on his face (he must have been playing in the key of B-flat). They picked him up and carted him off the stage as he moaned and groaned. It took him several months to recover. Given that theatre-goers are such a sentimental and devoted lot, they began to miss him; after all, his flute playing had always roused the dancers to greater heights. A prominent citizen was about to stage a public performance and now that Prince was again able to walk using a cane, the man persuaded him with invitations (and a fee) to at least put in an appearance on the day of the show. As soon as Prince arrived, rumours of the flute player's return buzzed throughout the theatre: while some swore he was dead, others claimed that he was about to show himself to the entire audience in just a moment. Then the curtains parted and there was a thunderous clang announcing the arrival of the gods who made their usual speech, and then the chorus started in with a song that Prince did not recognize, since he had been away from the theatre for several months. The song's refrain went like this: 'Rejoice, O Rome: you are safe now that the prince is well!' The audience stood up to applaud. The flute player blew kisses to them, thinking that his fans were congratulating him on his recovery. The people in the front row seats realized the man's foolish mistake and with a roar of laughter they demanded an encore. The song was repeated, and our hero prostrated himself at full-length on the stage. The front rows continued their mock applause, while the crowd thought Prince was simply bowing in honour of the chorus. Eventually, however, the entire audience realized his mistake and at that point the 'Prince,' dressed in a white gown, his leg wrapped in a white bandage -- he even had white shoes on his feet! -- was tossed headfirst off the stage. His exit met with universal approval, since he had appropriated for himself the honours being paid to the prince of Rome, the divine Caesar himself. ",2487.0,495.0
